,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
171,3,512,512,196,316,230,282,274,371,341,274,74,122,171,145,134,96,118,164,10,9,9,12,13,15,17,10,0,19,45,44,17,12,49,51,47,27,46,29,32,60,24,5610,5044,3545,1990,1368,1934,3433,4988,30345,29835,27795,28305,30090,29325,27540,28305,30090,30855,31110,30369,28074,25962,26448,28536,12312,11316,13842,17109,18870,19380,18360,15579,0,0,0,0,0,0,0,0,8160,5865,4080,4335,6375,8160,8925,9180,29325,27901,24543,22099,23853,27286,29145,29580,11475,14280,16575,17340,17340,16575,13770,10965,8631,5643,4296,5427,8415,10710,11220,10782,3060,4080,4080,3812,2524,752,0,1020,9312,10200,10200,9690,7140,3957,3966,6771,34353,33699,34902,36249,36648,36720,36465,35700,31930,32640,31413,27994,23562,21577,24589,29283,25388,22989,22662,24192,26559,28233,28265,27460,30090,31365,30345,30090,30600,29325,27285,27540,9180,12240,13260,13260,12750,10965,8160,6885
172,3,415,609,137,278,204,211,202,312,294,202,50,87,127,151,130,74,67,144,7,5,4,8,8,9,11,11,1,0,38,45,2,0,40,44,31,10,42,30,40,57,24,4845,4080,2805,1785,1983,3144,4419,5043,29158,28569,26019,25588,28305,29835,28560,28050,26194,26052,26236,26562,24409,21420,21675,24480,12747,10876,12916,16317,18019,18360,17850,15979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18105,16320,12495,10455,12826,16038,17568,18181,17671,20712,23479,24480,24415,23349,20137,17161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,2040,2040,1785,1020,255,255,1020,34425,33915,34680,34680,33915,34425,35700,35700,25264,21987,20221,20731,22752,24754,26265,27030,23653,20823,18783,19946,23205,25127,24891,24636,27795,28305,26520,26520,28050,27285,25245,25500,9180,12240,13260,13260,12750,10965,8160,6885
173,3,445,579,184,261,256,189,303,289,311,303,57,127,195,66,176,80,59,130,9,7,5,12,16,17,18,11,0,4,42,55,26,2,44,60,53,40,42,50,1,13,2,4080,3825,2550,765,0,765,2550,3825,32791,33093,32224,32328,33556,33660,32385,31875,35700,35700,35565,35040,34140,33630,34275,35310,28558,31191,32190,32575,32130,30345,27306,26073,0,0,0,0,0,0,0,0,13005,11775,9060,6810,7275,9735,12240,13260,25810,26300,28314,30348,31365,31110,29325,27056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420,21420,20580,18135,15585,15735,18615,20910,0,925,3125,4750,5100,4860,3345,1035,27285,27285,27540,27285,23970,20910,22185,25500,25980,22770,21360,22770,25980,28170,28560,28170,23802,27229,27540,27285,27229,25332,21961,20686,0,0,0,0,0,0,0,0
174,3,444,580,245,199,280,164,285,241,317,285,88,157,129,70,114,166,74,90,11,10,10,12,15,15,15,18,33,0,37,56,56,4,41,40,41,36,12,0,36,34,0,12750,11730,9945,9180,9180,9180,9945,11730,31815,31185,29340,28635,29265,29325,29580,30855,21966,22980,25461,28412,29647,28443,25174,22413,0,0,0,0,0,0,0,0,22951,21678,18363,16066,16575,18105,20145,22185,34425,35955,36465,36720,35513,32844,31059,31943,27540,26010,24480,26010,27540,26010,24480,26010,19635,16410,16590,19395,22020,22950,23205,22695,0,0,0,0,0,0,0,0,765,255,0,0,255,765,1020,1020,21490,19332,15831,14811,18057,21489,22186,21932,15345,19395,21115,21320,20860,18630,14580,12555,23862,21096,18801,19054,21276,23061,24007,24735,23613,26214,25926,25401,25605,24294,21420,20655,2040,3570,4080,4080,3570,2295,1020,765,0,0,0,0,0,0,0,0
175,3,324,700,105,219,150,174,168,253,216,168,38,67,123,96,77,73,53,121,6,5,3,6,6,6,7,0,0,2,36,28,4,3,32,37,46,5,35,12,23,43,18,0,0,0,0,0,0,0,0,20400,21165,18105,15555,16320,17595,17595,18105,21034,20655,20910,21034,18732,16306,17326,20007,456,917,2805,4590,5100,4845,3467,1476,0,0,0,0,0,0,0,0,765,255,0,0,0,255,765,1020,28305,26868,23484,21282,23484,26868,28305,28560,6318,4174,4684,7083,9331,9945,9435,8566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,765,1020,1020,765,255,0,0,24440,24894,23372,20591,19826,21866,23922,24209,23715,22440,23989,25047,22006,19182,21184,24225,16830,13770,12240,13770,16830,18360,18360,18360,22526,22803,20543,20304,22094,21825,19997,20228,5100,7395,8160,8160,7828,6476,4258,3315
176,3,320,704,101,219,167,153,175,253,230,175,33,68,98,121,89,78,47,106,5,6,3,6,6,6,6,0,0,0,33,29,11,2,26,27,40,2,29,33,27,43,18,0,0,0,0,0,0,0,0,20910,21675,18870,16830,17850,18615,17850,18360,12750,13770,14025,14025,12240,9435,8415,10200,17901,16303,18343,20961,21862,22440,22950,21352,0,0,0,0,0,0,0,0,4590,3315,2040,1785,2750,3915,4680,5045,23670,21285,18180,17415,20520,23670,24480,24480,7847,9151,9945,10965,11996,10998,8448,7122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24780,25035,24325,22185,20910,22185,24225,24835,22077,19635,20193,22074,21309,19575,20841,23136,11977,9156,7204,8073,11053,13005,13260,13260,18615,18870,16575,16320,18121,17882,16081,16320,5403,8176,9180,9180,8686,6933,4399,3379
177,3,560,464,259,301,341,219,344,326,409,344,100,159,193,108,162,179,93,126,16,14,15,15,17,18,17,34,28,0,38,51,59,1,48,62,56,39,36,15,36,53,4,24923,23259,20897,20855,21858,21482,21378,23460,31305,30855,29532,29631,30400,29664,28947,30034,36102,35121,35268,36141,36612,36720,36720,36720,3072,3841,5877,7909,8925,8670,6630,4084,17850,16065,13005,11220,12750,15300,17085,18105,35955,36548,35949,35694,36038,35700,34680,34680,33915,34170,34680,35445,34425,32130,31620,32895,17850,14790,16065,19380,21675,22440,22440,21420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22440,21420,17850,14802,16599,20412,22185,22440,28961,31857,33314,33660,33660,32804,29817,27431,26010,23335,20420,19555,21095,22990,24875,26520,30264,30099,27768,27231,29190,30021,28902,28773,17871,21427,22440,22440,21427,18636,15328,14563,0,0,0,0,0,0,0,0
178,3,439,585,170,269,225,214,287,319,287,287,49,121,195,74,136,89,79,135,10,9,9,14,13,13,12,0,0,5,44,33,30,17,41,52,55,43,45,51,4,14,5,0,0,0,0,0,0,0,0,22185,23205,21930,20145,18105,16320,16830,19380,28815,29325,28560,27795,26775,25500,25500,27030,30137,31339,32606,33840,34230,33256,30899,29437,0,0,0,0,0,0,0,0,16820,14760,11190,9425,12240,16065,17340,17340,28688,29931,31142,32130,32927,32481,30473,28688,0,0,0,0,0,0,0,0,255,0,0,0,255,765,1020,765,6630,8670,9180,8670,6630,4080,3060,4080,25500,25500,24990,22950,19638,18621,21678,24735,0,1020,3315,4845,5100,5100,3825,1275,28527,29037,29314,28560,24990,21930,23205,26509,22950,19890,18615,20400,23205,24480,24480,24480,27795,30345,29580,28815,29325,28305,25500,24735,0,255,765,1020,1020,765,255,0
179,3,377,647,146,231,186,191,215,252,255,215,52,94,129,102,98,88,69,122,6,5,3,8,6,10,11,0,0,22,30,45,14,2,33,44,49,1,35,9,25,44,24,0,0,0,0,0,0,0,0,28630,28260,27055,26545,28260,30415,30345,29070,25500,24735,24735,24735,23460,22440,23715,25500,0,510,1785,2805,3060,3060,2295,765,0,0,0,0,0,0,0,0,5865,4845,3060,1897,2376,3651,4957,5865,32385,32895,30345,28560,29580,30345,29580,30090,8925,6630,7395,9945,11730,12240,12240,11475,9424,8060,8653,10506,12682,14025,13619,11787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26265,26520,25484,23173,21914,23205,25245,26010,19635,19380,19635,18643,15129,12607,14619,18388,18099,15037,14324,16418,18665,19125,19380,19888,21675,21165,18615,18360,20655,21420,20145,20145,8562,11367,12884,13260,12966,11397,8376,6764
180,3,433,591,187,246,205,228,248,292,296,248,55,132,168,78,113,92,99,129,13,12,9,14,15,13,15,17,0,0,38,44,28,18,42,52,51,26,39,0,13,55,10,9180,8415,6120,4335,4845,6375,7905,8925,27030,28305,27285,27030,28053,27294,24744,24483,31875,30090,30345,31542,31896,32151,33072,33405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16941,14937,11106,8880,11064,14853,16899,17340,23438,23796,25022,26673,27978,27869,25848,23948,2805,1008,984,2514,4323,5100,5100,4590,0,0,0,0,0,0,0,0,8160,9180,9180,8670,6630,4335,4080,5865,7614,9168,9180,9180,8148,5829,4032,4797,33150,33915,33915,33150,32640,32895,32895,32640,24225,21675,20400,21420,22950,23460,24225,25245,26520,24990,22695,23205,25755,26520,25500,25755,22260,24718,24609,24354,23953,21750,19140,19140,1275,2550,3060,3060,2805,2040,1020,510
181,3,404,620,163,241,186,218,223,296,275,223,59,104,126,115,108,78,96,122,8,8,8,9,11,12,12,18,2,6,33,32,17,23,32,33,34,26,33,25,25,41,24,11058,11499,10062,8647,7857,7207,7509,9133,16830,18360,18360,18360,16830,13770,12240,13770,21165,19380,19125,20655,20400,18360,18360,20655,11500,9334,10672,13897,16108,16572,16312,14789,0,0,0,0,0,0,0,0,5865,3060,1020,1506,4287,6606,7140,7140,20141,18615,16065,15555,18611,21408,21149,20388,11710,14010,14785,15045,15300,14020,11205,9925,1020,1020,1020,765,255,0,255,765,9102,10939,11220,10965,9154,6297,4996,6271,11985,13260,13260,13005,10965,7905,7140,9180,24915,22170,23190,25373,25524,25277,26739,27548,19125,16065,15045,16575,18870,19890,20400,20910,16830,13770,12240,13770,16830,18360,18360,18360,21468,21436,19606,20058,21604,20419,18424,19189,10200,13600,14790,14790,14110,11730,8500,7480
182,3,378,646,134,244,203,175,208,278,260,208,58,76,128,116,114,89,56,119,4,3,3,6,7,10,10,11,0,4,43,36,5,0,35,44,42,6,36,23,42,46,5,6375,6120,4590,3060,2805,3570,4590,5610,24161,23977,22202,22440,24453,24399,22332,22332,22573,23094,22839,22318,20675,18814,18953,20814,7869,7893,10455,13005,14025,14013,12459,9897,0,0,0,0,0,0,0,0,1785,1785,1020,255,0,132,519,1152,26265,27811,26568,25819,26313,25516,23460,23460,24067,21456,23496,26362,26265,25755,27030,27285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,765,255,0,255,765,1020,1020,27314,29835,29580,28050,28560,29609,27882,25842,27285,26775,28050,28305,24990,22185,24225,27285,19890,17850,15555,16065,19125,20910,20400,20145,20400,22695,22185,21675,22185,21165,18360,17595,255,765,1020,1020,797,319,32,0
183,3,402,622,163,239,215,187,228,261,288,228,68,95,143,96,117,98,56,131,10,9,7,11,11,12,12,31,0,0,37,35,24,0,36,51,50,1,41,0,24,55,17,23715,23205,20145,18360,18870,19380,19890,21675,18105,20145,20145,19890,19125,16830,14535,15045,30600,28815,29835,31620,32385,33150,33660,32895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17320,16611,13468,11014,10938,12061,13770,15810,29580,30090,30600,31110,29580,26775,26010,27795,9180,6885,8160,10965,12750,13260,13260,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35445,35824,34797,32371,31351,32881,34797,35314,25245,22440,21930,23205,23970,23970,25245,26775,20910,18360,16320,17085,20145,22185,22185,21930,25974,26922,25356,25137,26484,25755,23460,23460,5100,7395,8160,8160,7650,6120,4080,3315
184,3,638,386,322,316,304,334,392,397,412,392,113,209,219,97,165,139,162,172,22,21,19,20,23,23,21,35,24,12,42,60,51,40,58,59,58,52,50,11,6,58,22,20655,18360,15045,13770,16830,20400,21420,21420,36210,36465,35700,35445,35955,35700,34935,35190,35265,33576,33691,35079,36258,36720,36720,36559,0,765,2550,3825,4080,4080,3060,1020,9241,11491,11475,10468,7944,5168,4180,5713,29319,27777,24201,22161,24972,28554,29580,29580,29638,30403,31168,32301,33179,32811,30913,29383,0,0,0,0,0,0,0,0,4985,5100,4590,3315,2040,1785,2945,4360,22950,24480,24480,24480,22950,19890,18360,19890,27285,27540,26520,25925,25075,23630,23460,25245,33961,33264,34322,35814,36503,36720,36218,35206,28437,27681,25263,22581,21807,22950,25755,28050,35638,34314,32832,33294,35493,36610,36135,35880,29511,32107,32640,32640,31365,28537,26196,26428,8135,11170,12215,12240,11478,9189,6384,5613
185,3,409,615,151,258,224,185,233,285,285,233,50,101,146,112,123,101,57,128,4,3,4,3,7,8,8,0,0,0,50,43,21,0,37,60,39,10,37,20,41,47,4,0,0,0,0,0,0,0,0,23205,23460,22440,21780,20610,18720,18615,20910,35190,36465,36720,36720,36465,35700,34425,33915,8460,9695,11877,14025,14219,12204,9512,8144,0,0,0,0,0,0,0,0,12750,13005,11985,10455,8670,7650,8925,11220,22730,23972,24056,24276,22882,19890,18360,19890,24762,21626,22901,25782,26699,26775,28050,28229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,2550,1275,510,1275,2550,3060,3060,27281,30087,30599,29835,30345,30854,28557,26006,32700,32310,32760,33218,32964,32507,32754,33143,24014,21807,19337,19664,22425,24050,23460,23715,20655,23460,23460,23205,22950,20910,18105,17595,255,765,1020,1020,765,255,0,0
186,3,501,523,208,293,274,227,295,348,344,295,92,116,145,148,174,100,77,150,8,7,5,10,10,11,12,21,3,10,58,57,10,0,49,52,40,16,37,44,47,51,6,12240,11985,9945,6646,4893,5929,9228,11746,34319,34496,34712,35516,35339,34103,32828,33083,34680,32130,30600,32130,34170,33915,33660,34935,25916,24664,26171,29672,33173,34425,32408,28907,0,0,0,0,0,0,0,0,2058,3831,4845,5100,4341,2568,1044,789,28560,29309,27492,24671,22392,21659,23460,26265,24027,22856,25302,28154,29078,29086,28823,27134,2550,765,0,765,2550,3825,4080,3825,0,0,0,0,0,0,0,0,5610,4080,2295,2040,3825,5610,6120,6120,31365,32918,32199,30947,31712,32964,31898,30345,36473,36720,36290,35430,34243,33414,34282,35724,32663,32640,30600,30600,32408,32199,30437,30669,18615,21675,22440,22440,21299,18507,15702,15434,255,765,1020,1020,853,431,88,0
187,3,446,578,160,286,210,236,237,331,317,237,55,105,132,154,132,78,93,143,10,9,7,12,11,14,15,12,1,11,31,44,11,13,37,36,38,22,36,40,28,47,39,5100,4590,3060,1785,1999,3192,4467,5059,27030,27285,25500,25500,28050,28815,26520,25500,19380,21165,21420,21165,19237,16146,14871,16432,22902,20862,22914,26253,27795,28305,28293,26484,0,0,0,0,0,0,0,0,2550,1275,255,510,1785,2805,3060,3060,22466,19713,16424,15659,18948,22466,23460,23460,10455,14025,15300,15300,15045,13515,10200,8160,3060,1020,0,1020,3315,4845,4845,4335,5355,6120,5865,5100,3570,2040,2040,3570,9180,10200,10200,9690,7140,4080,4080,6630,27981,25918,27958,30531,30322,29835,30855,30832,18615,18870,19125,18105,14280,11475,13260,16830,22537,19828,19971,22587,23836,23103,23304,24130,22440,19747,17676,18553,21756,23827,23460,23205,22315,26273,27009,26520,26336,24673,21134,19328
188,3,444,580,188,256,203,241,255,312,302,255,90,98,158,98,130,73,96,145,13,13,11,13,12,11,13,39,0,0,51,37,10,17,34,46,47,25,40,8,16,54,20,26289,24438,21125,19882,22956,26560,27144,26634,20354,21930,21420,21165,20910,18870,16784,17503,28560,25755,26265,28305,28560,28050,29325,30600,255,255,1020,1785,2040,2040,1785,1020,0,0,0,0,0,0,0,0,2295,765,0,510,1785,2805,3060,3060,28560,27795,24735,21930,22950,25755,27795,28560,1020,2550,4335,5100,5100,4590,2805,1020,0,0,0,0,0,0,0,0,8160,9180,8965,8240,6415,4335,4080,5865,9225,10895,11220,10965,9110,6165,5075,6605,32887,31317,32090,33359,33642,34176,34977,34744,32157,32199,33636,34284,32602,30987,31523,32448,20496,17727,15476,16241,19512,21771,21576,21321,25728,26256,24480,24480,26256,25728,23424,23424,6807,9409,10200,10200,9517,7533,5104,4486
189,3,460,564,149,311,213,247,228,359,317,228,56,93,148,163,133,80,99,148,9,8,8,8,12,12,13,8,0,5,43,41,4,10,38,43,33,25,47,41,43,59,20,3775,3090,2023,1179,892,1179,2198,3440,27315,28145,26520,26520,28145,27315,24860,24860,24117,24897,25152,25214,23205,20068,19404,21699,21843,19774,21814,25413,27766,28560,27795,25471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18105,16097,11794,9722,12750,16575,18105,18360,19635,22950,24990,25500,25500,24480,21165,18360,0,0,0,0,0,0,0,0,3570,4080,3825,3060,1785,765,1020,2295,6985,8885,9180,8925,7100,4180,2795,4070,34410,34425,35445,36465,36720,36705,36165,35145,28560,29580,29070,27334,23862,21106,22332,25804,21753,18837,18144,20328,22479,22557,22596,23250,29493,29806,27540,26520,28305,29296,28218,27934,6474,9468,10965,11220,10831,9200,6340,4722
190,3,381,643,127,254,177,204,190,290,245,190,53,74,127,127,103,74,66,138,4,3,4,3,4,4,7,0,0,10,43,31,3,0,40,47,31,6,43,25,40,50,12,0,0,0,0,0,0,0,0,19568,17625,13940,12131,14262,17249,18870,19635,26302,27855,27229,26223,25078,23256,22593,23868,9956,9821,12290,15045,16718,17340,15914,12672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18360,17665,14745,11685,12055,14790,17340,18360,16131,15096,17406,20277,21894,22404,21567,19221,3315,1020,0,864,2753,4189,4850,4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30744,32178,31365,29325,29580,31158,30999,30027,27287,27285,28305,28305,24990,21932,23466,26526,22950,19890,18360,19890,22950,24480,24480,24480,27568,29088,27808,27298,28135,27259,24969,24835,2040,3570,4080,4080,3825,2805,1275,765
191,3,512,512,227,285,272,240,293,331,362,293,68,159,179,106,134,138,78,162,13,10,9,14,16,17,16,15,1,0,52,60,48,0,51,57,58,18,46,2,31,60,13,7140,6630,4845,3060,3060,4590,6375,7140,34632,35190,34560,34065,34806,34998,34050,33795,33086,31173,32129,34233,35381,35700,35700,35190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33660,33915,32130,30608,29349,28082,28329,30863,35334,36027,36489,36720,35517,33366,32928,34155,14049,11467,13236,16806,18862,19380,19149,17643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5897,4686,2423,1148,2423,4686,5897,6120,34425,35700,36465,36720,36720,36465,35190,33915,35572,34233,32894,32281,32011,32035,33413,35341,33366,30665,28243,28817,32259,34832,34752,34306,25827,28839,29580,29580,28560,26010,23229,22767,3300,4965,5865,6120,5610,4080,2295,1905
192,3,473,551,183,290,245,228,264,344,329,264,68,115,156,134,136,109,80,148,12,11,9,12,13,14,14,16,2,0,50,47,19,6,43,45,51,17,43,28,37,57,12,9038,8131,5978,4335,4845,6375,7905,8925,29613,30441,29325,29325,31110,31206,28848,27924,28883,28488,28464,28751,26520,23576,23999,27051,12433,10648,12576,15922,17850,18360,17707,15636,0,0,0,0,0,0,0,0,9435,7650,5865,5355,6630,8415,9690,10200,31971,29868,26904,26139,29103,31971,32640,32640,12323,13017,15045,17340,18615,17909,15477,13194,0,0,0,0,0,0,0,0,1212,1881,2040,1626,702,96,0,351,1785,1785,1275,765,510,765,1020,1275,34314,35298,35736,35190,34680,34935,34716,34023,33862,33321,33122,32895,31679,30522,31573,33498,26778,24391,21998,22569,25756,27795,27412,27189,25278,28401,28560,28305,27803,25269,22305,21971,2040,3570,4080,4080,3825,2805,1275,765
246,5,437,587,269,168,263,174,322,225,258,322,136,133,128,40,154,109,63,111,16,15,15,16,15,15,13,32,53,7,44,40,38,8,47,42,18,48,20,40,0,0,0,20145,18615,16320,14280,15300,18360,20655,21165,27540,26010,24480,26010,27540,26010,24480,26010,28974,27953,26040,26805,28455,27675,26273,27309,24774,26448,26265,26520,26448,24264,21897,22152,32907,33159,32898,31365,31485,33390,34548,33924,21165,18105,17340,19380,22185,23460,23460,23205,5883,4019,4784,6903,8591,9180,9180,8336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29325,30855,32385,31616,30843,32118,32381,30345,0,0,0,0,0,0,0,0,29070,26520,25755,26704,27837,28531,29622,30529,29727,29376,27264,27256,29579,30153,28400,28185,6261,8952,10086,10200,9975,8730,6150,4590,0,0,0,0,0,0,0,0
247,5,488,536,278,210,263,225,336,269,283,336,125,153,157,53,172,91,90,135,18,17,16,18,17,16,16,27,41,14,43,54,35,16,48,48,15,51,43,43,0,9,1,16075,15075,12525,9955,9945,12240,15045,16320,30600,32385,32640,32640,31875,30090,28305,28305,29070,30600,30600,30600,29070,26010,24480,26010,26839,27732,28561,29772,28879,26010,24225,24990,25500,25110,22800,19716,19149,21276,24129,25476,11117,9229,10352,13005,15300,16320,15555,13770,3825,2040,2040,3570,5355,6120,6120,5610,0,0,0,0,0,0,0,0,6375,7140,6885,6120,4590,3060,3060,4590,4632,6120,6120,6120,4590,1530,42,1614,29580,29580,29070,27540,25500,24990,27030,29070,0,550,2120,3610,4080,3865,2630,805,28815,26010,24225,24990,26775,27540,28305,29580,29070,26520,24735,26010,29070,30600,30345,30090,24279,28323,29325,29070,28323,25809,22257,20982,0,0,0,0,0,0,0,0
248,5,341,683,197,144,141,200,218,190,166,218,121,76,78,66,98,43,114,86,9,10,9,9,10,9,9,26,43,32,20,25,0,25,26,25,0,24,29,22,0,33,11,15571,13563,10774,8989,10503,13786,15810,16320,15702,14721,12828,13593,15486,14937,13260,14025,15666,14997,13260,14025,15762,14901,13068,13833,10500,12881,13098,13098,12371,9735,7285,7540,25500,27285,28050,26476,26388,28428,28516,26265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19380,19635,20145,21016,19443,16489,15618,17446,15810,15045,13260,14025,15810,15045,13260,14025,15300,13770,12240,13770,15300,13770,12240,13770,17265,15795,17775,20460,21930,22950,22950,20715,12612,9791,8516,9447,10904,11535,12660,13919,14263,12306,9863,10373,13202,14525,13784,13908,18417,19484,17340,16575,18209,17907,15716,15716,2040,3570,4080,4080,3570,2295,1020,765
249,5,419,605,210,209,191,228,253,270,247,253,82,128,118,91,125,66,87,141,15,13,14,13,13,14,16,9,30,3,40,41,28,19,40,38,8,32,40,37,0,33,21,3060,2550,1275,510,1020,2040,2805,3060,26975,25788,23621,23876,26466,27566,26076,25908,23580,24075,22920,23310,24090,22440,20400,21165,21660,22935,23455,24225,22950,19890,18105,19120,18360,18034,15852,12721,11517,12934,16065,18105,6621,3983,4493,7386,10112,10862,9994,8989,255,0,0,255,765,1020,1020,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6885,8160,8160,7905,5865,2805,2040,4080,17268,18360,18360,17778,15084,11952,11952,14574,16065,14535,17085,20400,21169,21173,21169,19380,27030,24480,24225,25755,26010,25245,26265,28050,22950,19890,18360,19890,22950,24480,24480,24480,27285,26775,24480,24480,26385,26250,24600,25245,7140,9690,10965,11220,10710,9180,6885,5610
250,5,510,514,267,243,291,219,336,290,332,336,126,141,165,78,177,114,70,149,20,18,17,22,22,22,21,45,36,0,45,44,48,1,48,47,29,41,48,41,1,28,8,32640,29585,26535,25010,26790,30350,33405,34425,27038,23739,21452,22217,25524,28058,28560,28560,32639,31428,29420,30185,31986,31277,29739,30894,25566,27440,27824,28362,27779,25140,22725,22952,22950,23460,22843,20696,17233,15555,17850,21165,28329,25731,25818,28089,29763,29580,29580,30090,13302,9831,10515,13905,17103,18360,18360,17184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22185,22440,21675,19380,16575,16065,18615,21165,9860,10200,13260,15810,16320,16235,14790,11985,30998,32118,32089,30807,27043,23783,24438,27860,29070,26010,24480,26010,29070,30600,30600,30600,28815,31620,31574,31227,31173,29426,26466,25755,255,1020,1785,2040,2040,1785,1020,255
251,5,477,547,251,226,249,228,325,303,299,325,77,174,160,66,130,119,100,128,14,12,14,15,16,16,17,1,18,9,49,46,58,23,47,42,38,48,32,41,5,20,0,0,0,0,0,0,0,0,0,31210,28605,25411,24433,27414,31018,32151,32130,28050,27285,25755,27030,28575,26820,24780,26025,23955,25740,26515,27285,26265,23460,21165,21415,8160,7459,4886,2098,1692,3819,6798,8160,30391,30622,31921,33075,33550,33550,32820,31435,21165,18105,17340,19380,22185,23460,23460,23205,0,0,255,765,1020,1020,765,255,3060,3060,2805,2040,1020,510,1275,2550,8670,11475,12240,12240,11220,8670,6120,5865,27540,26924,24162,20996,21301,24206,26607,27484,4080,6120,8925,10200,10200,9690,7395,4590,32991,32163,32259,32418,31716,31110,32130,33405,30038,28560,25755,25500,28253,29934,29372,29424,14366,18148,19380,19380,18870,16830,13260,11518,0,0,0,0,0,0,0,0
252,5,377,647,242,135,208,169,296,211,216,296,86,156,91,44,128,80,75,94,14,14,14,13,12,10,7,2,28,7,49,37,47,32,40,45,5,36,5,44,0,0,0,0,0,0,0,0,0,0,0,22222,19236,16246,15802,19080,22510,23460,23460,31875,30671,28773,29609,31913,31931,30075,30425,28050,29660,29565,29565,28640,26010,24225,25245,15300,14430,11256,8283,9144,12213,14526,15300,19890,18870,20145,22440,23970,24225,23205,21675,255,0,112,479,877,1020,1020,765,0,0,0,0,0,0,0,0,1530,2040,2040,1785,1020,255,0,510,11513,11277,9511,8510,7509,6215,6451,8982,16335,17699,20733,22976,23460,23142,20976,17687,0,0,0,0,0,0,0,0,34646,32103,30074,30318,32160,33582,34362,35239,20655,23715,24480,24480,23715,21420,18360,17595,255,765,1020,1020,791,307,26,0,0,0,0,0,0,0,0,0
253,5,658,366,384,274,313,345,418,356,383,418,191,193,178,96,173,140,166,179,22,22,21,25,24,24,22,52,58,31,50,60,48,30,55,53,28,46,51,8,6,59,23,34070,32089,28794,27082,29430,32725,34282,34680,35684,36720,36720,36720,36194,34887,33596,33867,33964,35337,35847,36514,35190,32130,30345,31365,0,510,1785,2805,3060,2805,1785,510,36720,36720,36065,34500,33163,33646,35638,36720,23705,22410,23685,25745,27030,27540,27030,25755,13440,10185,9420,11655,14850,16320,16320,15870,255,0,0,255,765,1020,1020,765,19364,20400,19890,18344,15507,13196,13961,16782,13527,16579,17340,17340,16069,13017,10216,10216,24209,24225,23444,22137,20081,18806,20336,22902,33808,33215,34665,36290,36720,36720,36373,35341,34566,32919,31147,30417,30397,30627,32260,34407,34385,31190,29660,31190,34485,36485,36620,36285,30636,33162,33660,33660,32385,29580,27297,27576,8763,12101,13260,13260,12552,10371,7427,6270
